ID,Number_Of_Wins_This_Season,Number_Of_First_Round_Draft_Picks,Average_Player_Age,Number_Of_Injured_Players,Coach_Experience_Level,Won_Championship
883,16,3,26,6,2,B
1825,14,2,26,5,2,A
1259,14,3,26,7,2,A
428,15,3,27,6,2,B
3456,14,2,27,4,2,B
9691,15,2,26,4,2,A
2852,14,2,27,7,2,A
7332,14,3,26,9,2,A
1340,13,2,26,4,2,B
247,14,2,26,6,1,A
3461,14,2,26,4,2,B
327,15,2,26,4,2,A
3999,14,2,27,5,2,B
9525,14,3,27,7,3,B
9477,15,2,26,4,2,A
9618,15,3,26,5,2,B
9474,15,3,26,7,2,B
818,13,1,27,5,1,A
1102,14,2,26,5,2,B
6749,13,3,27,6,3,B
8700,14,2,26,5,2,B
2595,14,3,26,7,2,A
915,12,2,26,3,3,B
6498,13,1,27,5,2,A
2069,14,3,26,6,3,A
1969,13,2,26,4,2,B
7025,15,2,26,3,2,A
7325,15,2,27,4,2,A
2881,14,2,26,5,2,B
2971,15,2,27,7,1,B
900,14,3,26,7,3,B
9274,14,2,26,5,2,A
6078,16,3,26,8,2,B
8472,14,3,26,7,2,B
2689,13,2,27,7,2,A
9625,15,3,26,7,2,B
9081,15,2,26,5,2,B
2476,13,2,26,7,2,A
944,15,2,27,5,2,B
9169,13,2,27,6,2,A
148,13,3,26,6,2,B
364,16,3,27,6,2,B
8495,14,2,26,4,2,A
4955,15,3,26,4,3,A
9623,12,2,27,7,2,A
1591,13,2,26,7,2,A
602,13,1,27,4,2,A
6576,14,3,26,7,2,B
5379,13,3,26,6,3,B
2759,16,3,25,5,2,A
686,16,3,26,4,2,A
4963,13,2,27,6,2,A
6641,14,2,27,6,2,B
2249,12,1,27,7,1,A
6203,13,3,27,4,3,B
4130,13,1,27,5,2,A
1877,13,3,26,6,3,B
4746,16,2,26,4,2,A
95,14,2,26,5,2,B
7526,14,2,27,4,2,A
1503,14,2,26,5,2,A
2137,13,3,26,6,2,B
2090,13,2,26,5,2,B
721,12,1,26,8,1,A
4801,13,2,27,5,2,B
2760,14,2,27,6,2,A
1566,13,2,26,8,1,A
4967,15,2,26,4,2,A
2161,14,2,27,4,2,A
9043,14,3,26,6,3,A
2044,13,2,27,7,2,A
485,14,2,25,6,1,A
5443,14,3,27,7,2,B
9684,14,2,26,4,2,A
514,14,2,26,6,1,A
1412,13,2,26,4,3,B
3163,13,3,26,4,3,B
6212,13,2,27,6,2,A
7106,15,3,25,7,2,A
3896,13,2,27,6,2,A
5912,13,2,26,6,2,B
4771,14,3,27,6,2,B
1339,15,3,26,6,2,B
6550,15,2,27,5,2,B
1919,16,2,26,3,2,A
10,15,2,26,5,2,A
7352,15,3,26,4,2,A
2821,13,3,26,7,3,B
184,13,2,26,5,2,B
4290,14,2,26,6,2,B
8131,15,2,26,5,2,A
1510,14,3,27,6,2,B
9060,14,1,26,4,1,A
5361,14,2,26,5,2,B
2743,15,2,26,7,1,B
5047,15,3,26,6,2,A
9048,15,3,26,7,2,A
8618,15,3,27,6,2,B
6220,14,2,27,5,2,B
192,13,2,26,4,3,B
4285,14,2,27,6,2,A
50,15,3,26,6,2,B
6571,13,2,27,5,3,B
5218,15,2,26,4,2,A
9309,14,2,26,5,2,B
6148,14,2,26,6,1,A
5275,14,3,26,7,2,A
6228,13,3,26,6,2,B
2892,15,2,26,6,2,B
3088,14,3,26,5,3,B
7783,13,2,26,6,2,B
9503,12,2,27,5,2,B
1714,11,1,27,9,1,A
4502,14,2,27,6,2,B
507,13,1,27,4,2,A
5716,13,2,25,5,2,B
4740,13,2,26,8,2,B
7967,14,2,26,5,1,A
3590,15,2,27,3,2,A
5484,13,1,27,6,2,A
2170,13,2,27,8,2,A
3532,15,2,26,5,2,B
4745,14,3,26,7,2,B
3489,15,3,25,6,2,A
2597,14,2,26,5,2,B
5149,15,2,26,4,2,A
2071,14,2,25,6,2,B
8429,16,2,26,2,2,A
9939,16,3,27,5,2,B
1038,14,2,26,7,2,A
5833,14,2,27,5,2,B
619,15,3,26,5,2,B
5756,14,2,27,5,2,B
6796,15,2,26,4,2,A
5761,13,1,27,5,1,A
6219,13,2,27,4,2,B
5648,13,2,27,6,2,A
3606,13,2,26,6,2,B
4155,14,2,26,6,2,B
5559,13,2,26,8,2,A
422,13,2,26,9,2,A
4294,14,2,27,3,2,B
7574,13,2,26,5,2,B
2285,12,2,27,7,2,A
3839,15,2,25,5,1,A
1012,13,3,26,6,2,B
4828,13,2,26,4,2,B
640,14,2,27,5,2,B
634,13,2,27,6,2,A
5297,13,2,26,6,2,B
4842,14,2,26,5,2,A
401,13,2,27,4,2,B
4839,13,2,27,4,2,B
3234,14,2,26,5,2,B
69,13,3,26,7,2,B
3719,13,2,26,2,2,B
3952,15,2,26,5,2,B
4903,12,2,27,7,2,A
9007,15,3,26,5,3,B
3005,15,2,25,7,2,A
1932,14,2,27,4,2,A
8699,16,3,26,6,2,B
9039,13,2,26,5,2,B
259,15,2,26,5,2,A
7804,14,2,27,6,2,A
2026,13,1,27,6,1,A
1940,14,2,26,4,2,A
3086,13,1,27,4,1,A
3767,14,2,27,4,2,B
5944,16,3,26,4,2,A
2795,14,2,26,4,2,A
9946,13,1,27,5,2,A
2133,15,2,26,5,2,A
4894,15,2,26,5,2,B
775,15,2,28,6,2,B
4264,14,2,26,5,2,A
1497,13,2,27,3,2,B
8178,14,2,26,5,2,A
8358,13,2,27,5,3,B
1557,14,2,26,6,2,A
5380,16,2,26,3,2,A
7035,14,3,26,5,3,B
6291,14,2,26,6,2,A
9310,14,2,27,5,2,A
9931,12,2,27,8,2,A
8106,15,2,27,6,2,B
4240,15,2,26,4,2,B
8277,13,2,27,6,2,B
4483,14,2,27,5,2,B
9928,13,1,27,6,1,A
8881,15,4,26,7,3,B
4179,14,2,27,4,2,A
6537,14,2,27,6,2,A
3565,13,1,27,6,1,B
1198,12,1,27,6,1,A
169,13,2,27,5,2,B
4534,14,2,26,7,1,A
5514,15,3,27,6,2,A
3596,16,3,26,7,2,B
9668,15,3,26,5,2,B
6490,14,3,26,6,2,B
2549,15,2,26,5,2,A
2502,13,2,27,6,2,A
9787,14,3,26,5,2,B
9184,14,2,26,6,2,A
3967,14,2,26,6,2,A
1517,16,3,26,5,2,B
6659,15,2,26,4,2,A
1886,15,2,26,3,2,A
1136,14,3,25,6,2,B
1456,14,3,26,5,3,B
4169,15,2,26,7,2,B
4664,15,2,26,4,2,A
2725,13,2,26,8,2,A
3772,14,3,27,7,2,B
3246,14,2,27,3,2,B
2160,13,2,27,6,2,A
7434,15,2,26,5,2,A
1859,13,2,26,3,2,B
9892,13,1,27,6,1,A
5995,15,3,26,7,2,B
585,13,2,27,7,2,A
5422,13,2,26,7,2,A
2194,14,3,27,6,3,B
1724,12,1,26,7,1,A
7181,15,3,26,6,2,A
4498,14,3,27,6,2,B
6772,14,2,26,7,2,B
9692,15,3,26,8,2,B
3414,14,1,26,4,1,A
9034,15,2,26,3,2,A
930,14,2,26,6,2,A
6445,14,2,27,3,2,A
8267,13,2,27,4,2,B
3491,16,3,26,5,2,A
2864,13,1,27,4,1,A
7771,15,3,26,6,2,A
7868,15,3,26,7,2,A
989,14,2,26,5,2,A
2148,15,2,27,5,2,B
1249,13,1,26,6,1,A
4727,14,1,26,4,1,A
3021,13,2,27,7,2,A
9344,12,2,27,5,2,B
165,15,3,26,8,2,B
3257,14,2,26,6,2,A
9433,13,3,26,6,3,A
6808,14,3,26,7,2,A
3694,12,2,26,6,3,B
1670,14,2,26,4,2,B
3701,14,3,25,6,2,B
3382,16,3,26,7,2,B
7514,14,1,26,5,1,A
9163,16,2,25,4,1,A
8552,14,2,27,5,2,A
9447,14,2,26,5,2,A
1697,15,2,26,4,2,A
7297,14,3,26,5,2,B
598,15,2,26,5,2,A
3612,15,2,27,6,2,B
5890,13,2,27,3,2,B
491,14,2,27,6,2,B
2399,13,3,26,6,3,B
9755,13,2,27,7,2,A
9091,16,3,26,6,2,B
9151,14,2,26,6,2,A
4889,13,2,26,4,2,B
4203,13,2,27,6,2,A
6447,13,2,26,7,2,A
4331,13,1,27,5,2,B
4769,13,2,26,8,2,A
2240,15,2,27,4,2,B
8399,12,2,27,7,2,A
4793,14,3,26,6,2,A
5474,13,2,27,7,2,A
1841,13,2,27,4,2,B
6584,12,1,27,6,1,A
1415,14,2,27,5,2,B
1228,14,2,27,5,2,B
1129,15,3,26,7,2,B
3061,14,2,27,4,2,A
3613,11,2,27,5,3,B
6218,14,2,26,5,2,B
4522,12,2,27,8,2,A
9335,15,3,26,5,2,A
9706,13,2,27,5,2,B
1719,14,3,26,5,3,B
1567,15,4,26,8,2,B
2442,15,2,27,4,2,B
9042,14,2,27,5,2,B
7050,12,3,26,7,3,B
3349,16,2,26,4,2,A
3731,16,2,25,4,1,A
6134,15,2,27,5,2,B
2670,16,2,27,2,2,A
290,14,2,26,5,2,A
2636,12,3,26,7,3,B
1147,15,2,26,5,1,A
9168,16,3,26,7,2,B
9276,16,2,26,3,2,A
4966,15,3,27,5,2,B
6738,14,2,27,5,2,B
7198,14,3,26,5,2,B
4086,13,2,26,7,2,B
824,14,3,26,6,2,B
9486,14,1,27,4,2,A
772,14,3,26,6,2,B
1381,13,2,27,6,2,A
399,13,2,27,5,2,B
1082,14,2,27,5,2,A
9584,13,2,27,6,2,A
1386,12,2,27,7,2,A
159,14,2,26,6,2,A
6789,11,1,26,9,1,A
1487,14,3,27,7,2,B
4128,15,2,27,5,2,B
3020,15,3,26,7,2,A
1333,14,3,26,6,2,B
7173,15,3,27,7,2,B
495,13,2,27,7,2,A
6271,14,2,27,5,2,A
2330,14,3,26,7,2,B
3915,15,2,27,5,2,B
1973,13,2,27,7,2,A
2570,13,1,27,5,1,A
8212,16,2,26,3,2,B
9322,14,2,26,6,2,B
6839,16,2,27,6,2,B
3272,14,2,26,5,1,A
4742,13,2,26,6,2,B
4739,12,2,27,7,2,A
198,17,3,25,4,2,A
6407,14,3,26,7,2,B
8641,14,3,26,7,2,A
1323,13,1,27,5,2,A
2131,13,2,26,7,2,A
8649,12,2,27,8,2,A
1654,18,3,27,8,1,B
2319,12,2,27,8,2,A
2719,16,2,24,4,1,A
1186,14,2,27,4,2,A
2196,13,2,27,3,2,B
6586,14,2,25,7,2,B
3291,15,2,27,5,2,B
6418,14,2,26,6,2,A
9085,14,1,26,4,1,A
6285,15,2,27,3,2,B
8314,14,2,27,4,2,B
2108,13,2,27,7,2,A
2483,13,2,27,4,2,A
9046,15,2,26,4,2,A
7842,14,2,27,5,2,B
733,17,3,27,5,2,B
6664,15,2,27,6,1,B
4550,14,2,26,3,2,B
7733,16,3,27,5,3,B
5676,13,3,26,5,3,B
7323,13,2,26,7,2,B
3986,14,2,26,6,2,B
6192,13,1,27,5,1,A
9670,15,2,27,4,2,B
8538,14,3,26,7,2,B
5631,15,2,26,5,2,A
4969,12,2,27,8,2,A
8294,13,3,26,7,3,B
6392,14,3,26,6,2,B
3857,12,2,27,4,2,B
5626,15,3,27,5,2,A
7448,15,2,26,3,2,A
7227,15,2,26,5,2,A
2656,18,3,25,4,2,A
3394,14,3,26,7,2,B
7005,16,2,26,2,2,A
3570,13,2,27,6,2,A
5713,15,3,27,5,2,B
117,14,2,26,5,2,B
3812,12,2,27,4,3,B
5667,14,2,26,5,2,A
8269,13,2,27,4,2,B
6302,14,3,26,6,2,B
1432,14,3,27,6,3,B
3309,14,3,27,7,3,A
874,13,1,27,5,1,A
5373,15,3,26,7,2,A
2556,13,2,27,6,2,A
6142,13,2,26,4,2,B
8127,13,2,27,7,2,B
2632,14,2,26,6,2,A
9187,14,2,26,4,2,B
1247,13,2,27,6,2,A
7223,15,2,27,4,2,A
8246,16,3,25,4,2,A
4156,13,2,27,6,2,B
4930,13,2,27,6,2,B
2619,13,2,26,8,2,A
9513,12,1,28,6,2,B
120,12,3,26,6,3,B
5322,14,2,26,4,2,A
1913,13,2,27,5,2,A
2884,14,2,26,5,2,A
7444,12,2,26,8,2,A
6511,15,2,27,5,2,B
3268,14,2,26,5,2,A
5127,13,2,26,6,2,A
7007,13,1,27,5,2,A
5705,16,3,25,6,2,A
9419,15,3,26,5,3,A
8081,14,2,26,5,2,B
2850,14,2,27,5,2,A
3045,14,2,26,4,2,B
4074,14,2,27,4,2,B
232,13,2,26,6,2,B
1576,12,1,27,1,2,B
4679,14,2,26,7,1,A
6921,15,3,25,4,2,B
8128,14,2,26,4,2,B
1358,14,3,26,6,2,B
6845,15,2,25,5,1,A
5583,16,3,26,5,2,B
7326,13,2,26,8,2,A
1512,13,1,27,5,1,A
8461,14,2,27,7,2,B
2475,13,3,26,6,3,B
8473,14,2,27,6,2,B
6881,15,3,26,5,2,A
2926,13,2,27,5,2,A
7780,16,3,25,5,2,A
1683,13,2,26,6,2,B
1201,10,1,28,8,2,A
743,13,2,27,4,2,B
7262,15,3,25,7,2,A
6732,12,2,26,5,2,B
4188,12,2,27,7,2,A
4211,14,3,26,5,2,B
5556,13,2,26,8,2,A
6979,14,2,26,5,2,A
2018,14,1,26,4,1,B
12,14,2,27,4,2,B
4469,14,2,27,4,2,A
3199,11,3,26,6,3,B
5402,12,1,26,4,2,A
7320,15,2,25,7,2,A
1924,16,2,26,2,2,A
3930,14,1,26,4,1,A
5688,13,2,27,6,2,A
2088,13,2,27,8,2,A
8691,14,2,27,6,2,B
6671,12,2,26,6,3,B
241,14,2,27,4,2,A
2579,14,2,27,4,2,A
6906,13,2,26,5,3,B
9920,14,3,27,6,2,B
1715,13,2,25,4,2,B
9926,16,2,27,6,2,A
2569,14,2,27,5,2,A
2652,15,2,26,3,2,A
971,15,2,26,3,2,A
7844,15,2,26,5,2,A
4901,15,2,26,3,2,A
5824,14,2,26,7,2,B
3146,14,2,26,6,2,B
1593,14,2,26,4,2,B
2939,14,2,27,6,2,B
9569,14,2,26,6,2,A
9377,13,2,26,7,2,B
4418,14,2,26,4,2,B
9279,14,1,27,3,2,B
8028,14,3,26,8,2,B
3615,14,2,26,5,2,B
8208,15,3,26,8,2,B
3187,15,2,26,3,2,A
6473,14,2,26,6,2,B
2020,13,2,27,4,2,B
6118,15,2,26,5,1,B
2742,15,2,26,4,2,B
6422,13,1,27,6,2,A
8063,15,2,26,5,2,A
4262,14,2,26,4,2,B
20,15,3,26,6,2,B
3013,14,2,26,5,2,A
1699,14,3,26,6,2,B
7063,14,3,26,8,2,B
5700,14,2,26,5,2,B
5382,13,1,27,2,2,A
6117,14,2,27,5,2,A
1213,13,2,27,4,3,B
4939,14,3,27,5,3,B
9308,13,2,27,4,2,B
9544,15,2,28,4,2,B
3063,15,2,26,5,2,A
6110,14,3,26,7,3,B
9957,14,2,27,3,2,A
7999,13,3,26,7,3,B
2448,14,2,26,4,2,B
3580,14,2,27,4,2,A
8785,13,2,26,7,1,A
6965,14,2,27,6,2,B
362,14,3,26,6,2,B
3474,14,3,27,6,2,B
2749,15,2,26,4,2,B
5324,13,1,27,4,2,B
7274,17,3,26,1,2,A
2958,16,2,26,5,2,B
1671,14,3,26,5,2,B
307,14,2,26,6,2,A
9680,12,1,27,6,1,B
7143,13,3,26,7,3,B
1488,15,3,26,6,2,B
1207,15,3,26,7,2,B
4914,15,3,25,7,2,A
8462,16,2,26,3,1,A
3650,15,2,26,6,2,B
3043,15,2,27,3,2,B
6758,13,1,27,4,2,B
4328,15,2,26,4,2,A
138,15,3,27,6,2,B
4512,13,2,26,7,2,A
2791,17,3,25,4,2,A
8812,16,2,26,3,2,A
1661,15,2,26,5,2,B
8807,14,3,26,5,2,B
7188,15,2,26,5,2,B
3730,13,2,27,5,2,B
136,15,2,26,6,2,B
4788,14,3,26,7,2,B
4787,16,3,26,4,3,A
1585,15,2,26,5,2,B
8105,14,2,26,6,2,A
1665,16,2,26,3,2,A
9640,15,2,27,5,2,B
9616,12,2,27,8,2,A
6046,14,2,26,4,2,A
7368,15,2,26,5,2,A
2385,15,2,27,6,2,B
423,15,2,26,4,2,A
5762,16,3,26,4,2,A
6357,13,1,27,4,2,A
3509,13,3,26,5,3,B
6734,15,3,26,8,3,B
5152,14,2,27,3,2,B
3875,13,3,27,6,3,B
6050,15,2,26,4,2,A
3740,14,2,26,6,2,B
5719,15,2,27,4,2,B
5528,15,3,25,6,2,A
4016,15,2,26,4,2,A
679,14,2,26,7,2,A
7115,13,2,27,5,2,A
7713,14,3,26,7,2,B
8805,14,2,26,6,2,A
7345,15,2,26,5,2,A
5806,14,2,26,6,2,A
4053,13,2,26,5,3,B
4621,16,2,25,5,2,A
2657,14,3,26,5,2,B
9626,13,2,27,6,2,B
5173,14,2,26,5,2,B
1650,15,2,27,7,1,B
6814,14,2,26,6,2,A
4592,15,3,26,6,2,A
3219,15,2,26,5,2,A
2172,14,2,26,5,2,A
1099,15,2,26,5,2,A
178,12,2,27,5,3,B
2474,14,2,26,6,2,B
9587,14,2,27,5,2,B
8988,14,2,26,7,2,A
373,13,1,27,5,2,A
9953,13,3,26,6,2,B
6963,12,2,26,3,3,B
2083,14,3,26,7,2,A
128,14,2,26,6,1,A
6283,12,2,26,5,3,B
2506,14,3,27,5,2,A
1582,14,2,26,6,2,B
6705,16,3,26,6,2,B
9855,15,2,27,5,2,B
6578,14,1,26,5,1,A
6719,15,3,27,6,2,B
8738,14,2,26,6,1,A
246,13,3,26,7,3,B
3371,14,2,27,5,2,A
9983,14,2,26,5,2,B
814,14,2,27,5,2,B
8325,15,3,26,6,3,A
2914,13,1,27,6,2,A
521,15,2,26,4,2,A
907,15,3,26,7,2,B
688,13,2,26,6,2,A
7222,15,2,26,4,2,B
2629,14,3,25,6,2,B
2300,15,3,26,9,2,B
8418,14,3,27,5,2,B
33,16,3,26,6,2,B
7477,13,1,27,6,2,A
9068,14,2,26,4,2,B
4227,13,2,26,7,2,B
8223,15,2,26,5,2,B
8587,15,2,26,4,2,B
390,14,2,26,6,2,A
9217,15,3,26,5,2,B
4300,15,2,26,3,2,A
2871,14,2,26,4,2,B
9785,15,3,26,6,3,B
6344,14,3,27,5,2,B
8373,14,2,26,5,2,A
2745,14,3,25,8,2,A
2425,13,2,27,7,2,A
7768,14,2,27,4,2,B
6543,11,1,27,7,2,A
5231,14,1,27,3,2,B
5232,14,2,26,5,2,A
2283,12,2,27,7,2,A
1442,13,2,27,5,3,B
112,14,3,27,4,3,B
7911,15,2,26,5,2,A
209,14,2,27,6,2,B
9130,14,2,26,7,2,B
6997,14,1,27,4,2,A
1809,13,2,26,5,2,A
2406,14,2,26,6,2,A
1976,14,3,26,6,2,B
7451,13,2,26,7,2,B
985,16,2,26,4,2,A
8359,15,3,26,7,2,B
1544,14,2,25,8,1,A
2224,14,2,26,6,2,A
6150,11,1,28,8,1,A
6830,12,1,27,7,1,A
9559,14,2,27,4,2,B
3850,15,2,27,5,2,B
980,14,2,26,5,2,A
3704,15,3,26,5,2,A
3140,14,3,26,7,2,B
6497,15,2,27,3,2,A
4065,14,2,27,6,2,A
8645,15,2,25,6,1,A
8198,14,1,27,4,2,A
6488,14,2,26,5,2,A
4010,15,2,26,4,2,A
9136,15,3,26,5,2,A
2671,16,3,26,7,2,B
6602,14,2,27,6,2,A
8491,16,2,26,3,2,A
3248,11,1,26,4,2,B
5252,12,2,26,4,2,B
9880,13,2,27,7,2,A
519,14,2,27,5,2,A
8381,11,3,26,7,3,B
3563,13,3,26,7,2,B
1655,13,2,26,5,2,A
778,14,2,27,6,2,A
1445,14,3,26,7,2,B
46,13,2,26,6,2,B
7218,13,2,26,7,1,A
2592,12,1,27,7,1,A
8001,12,2,26,8,2,A
2910,13,2,26,5,2,B
3442,14,3,27,6,3,B
405,16,2,27,5,2,B
2230,13,2,27,4,2,B
7229,14,2,26,7,2,B
1409,14,2,26,6,2,A
8596,14,2,27,4,2,A
7362,14,2,27,6,2,A
3698,13,1,27,6,1,A
7986,14,2,26,6,2,A
9562,14,2,27,5,2,A
4417,15,3,26,5,2,A
5768,14,2,27,4,2,B
8967,14,2,26,5,1,A
258,14,3,26,6,2,B
1472,13,2,27,6,2,B
941,12,2,27,7,2,A
2677,13,1,27,5,1,A
6670,14,3,27,6,2,B
8455,16,2,26,4,1,A
9436,12,2,26,9,1,A
3438,13,3,26,6,3,B
4396,14,3,26,8,2,B
902,15,2,26,4,1,A
6377,14,2,26,5,1,A
4442,16,3,27,5,2,B
8572,15,3,26,6,2,B
3669,13,1,27,6,2,A
9815,13,3,25,6,3,B
2220,15,2,26,6,1,B
6207,14,2,27,6,2,B
5236,14,3,26,7,2,A
5150,14,1,26,5,1,A
9885,14,2,26,7,2,B
8894,14,2,26,6,2,A
3169,15,3,26,4,2,B
8233,14,2,27,5,2,A
3204,15,2,27,3,2,A
5135,13,1,26,7,1,A
5298,14,2,26,5,2,A
6235,13,2,27,7,2,A
1556,13,2,27,5,2,B
6144,13,2,27,9,2,A
4700,13,2,27,6,2,A
3825,15,3,26,5,2,A
2989,16,3,27,7,2,B
2599,15,3,25,6,2,B
1612,17,2,26,6,1,B
9339,12,2,26,4,3,B
8558,14,2,26,5,2,B
8119,15,2,27,5,2,B
2585,14,2,27,6,2,B
328,14,3,26,6,2,B
3831,14,2,26,4,2,B
662,14,2,27,4,2,B
4491,14,2,26,5,2,B
9481,15,2,26,4,2,A
8477,15,2,26,6,2,A
8139,17,2,27,6,1,B
3190,15,3,27,6,2,B
8685,14,2,26,4,2,A
7481,14,3,26,5,3,B
836,14,2,26,4,2,A
3604,14,2,26,6,1,A
6767,15,3,26,7,2,B
9277,14,3,26,5,3,B
8512,17,3,25,3,2,A
6313,13,2,27,6,2,A
5947,13,2,27,5,2,A
2980,12,2,27,8,2,A
1614,13,2,26,6,2,B
4108,14,2,26,4,2,A
308,14,2,27,6,2,B
4713,14,2,27,4,2,B
4645,14,2,26,5,2,B
9527,14,2,26,5,2,A
7098,14,2,26,3,2,B
4604,15,2,26,4,2,A
7290,13,2,27,6,2,A
4437,13,2,27,7,2,A
573,14,2,27,4,2,B
4096,16,2,27,5,2,B
2518,14,2,26,4,2,A
3387,14,1,26,3,1,A
8371,15,3,26,6,2,B
3525,13,2,26,5,2,A
8450,13,2,27,5,2,A
7849,13,2,26,4,2,A
2655,14,2,27,4,2,B
5509,15,2,26,5,2,A
2449,12,3,26,5,3,B
9986,14,3,26,6,2,A
1639,17,3,25,3,2,A
1561,16,2,27,6,1,B
6853,13,2,26,5,2,B
7973,14,1,27,3,2,B
1966,15,2,27,6,2,B
8750,12,3,26,6,3,B
2269,13,2,26,6,2,B
2417,14,2,26,6,2,B
9057,16,2,26,4,2,A
9733,13,2,26,6,2,B
4539,15,2,27,4,2,A
1772,14,2,26,6,2,A
1736,14,2,26,4,2,A
8697,15,2,26,5,2,A
6711,14,3,26,7,2,B
2361,14,2,26,4,2,A
6365,13,2,26,5,2,B
8114,14,2,26,6,2,A
8474,12,2,26,5,2,B
4691,14,2,25,5,2,B
885,15,3,26,8,2,B
9402,13,3,26,5,3,A
6658,15,3,26,5,2,B
8038,13,2,27,6,2,A
5577,12,2,27,7,2,A
6317,14,2,27,6,2,A
1465,15,3,26,7,2,B
4602,12,1,28,5,2,A
344,13,2,26,7,2,A
3004,15,2,26,4,2,A
9884,14,3,26,6,3,B
7132,16,3,25,5,2,A
9019,13,2,27,3,2,B
3906,13,3,27,6,3,B
9285,13,2,26,5,2,B
2156,15,2,26,6,2,A
1070,13,2,26,4,2,B
2317,12,1,27,6,2,A
4011,13,2,26,6,2,B
3882,13,3,26,8,3,A
5734,15,3,26,6,3,B
2879,14,2,26,5,2,A
5283,15,2,26,4,2,A
3506,16,2,26,4,2,A
9749,14,3,27,6,2,B
3242,14,2,27,4,2,B
9121,15,2,26,6,1,B
4247,14,2,26,4,2,A
9229,12,2,27,5,3,B
1196,14,2,26,5,2,B
5406,14,2,27,5,2,B
407,15,2,26,5,1,B
8985,15,2,26,4,2,A
1305,14,2,26,5,2,B
4696,14,2,26,6,2,A
2096,14,2,26,6,2,B
6743,17,2,25,2,2,A
4791,14,2,26,6,2,A
8972,13,3,26,6,3,B
2878,16,3,26,5,2,A
4438,12,1,26,7,1,A
2402,14,2,26,4,2,A
4705,14,2,27,5,2,B
4005,15,2,27,6,2,B
5603,14,2,27,5,2,B
2740,15,2,26,5,1,A
5321,14,3,27,6,3,B
5500,14,2,27,4,2,A
2394,12,2,26,7,2,B
4909,14,2,26,6,2,A
7669,15,2,26,5,2,B
1826,15,3,26,6,2,B
6566,15,2,26,6,2,A
6337,14,2,27,5,2,A
2103,13,3,26,6,2,B
2548,14,2,26,5,2,A
6996,15,3,26,7,2,B
2596,13,2,26,9,1,A
8910,13,3,26,6,3,B
3914,14,3,26,5,2,B
3196,15,2,27,6,2,B
9228,14,3,26,7,2,B
7884,14,1,26,5,1,A
2906,15,2,26,5,2,B
7559,16,2,26,2,2,A
92,13,2,26,7,1,A
2184,13,1,27,6,1,A
5076,16,2,26,4,2,B
567,13,2,26,4,2,B
2222,13,1,27,4,2,A
8307,15,2,26,5,2,A
9203,13,1,26,6,1,A
6633,15,3,26,6,2,B
9076,15,3,26,6,2,B
3440,12,2,26,8,2,A
1155,15,2,26,5,2,A
2616,15,4,27,7,3,B
2107,14,2,27,6,2,B
4244,15,3,27,7,2,B
5296,15,2,27,3,2,A
2242,14,3,26,8,2,B
6606,14,3,26,6,2,B
1435,14,2,27,5,2,B
7343,15,3,26,6,2,B
1820,14,2,27,5,2,A
8261,14,2,26,6,2,A
3777,14,2,25,7,2,A
3647,13,2,26,7,2,A
7456,12,2,26,5,3,B
1192,13,2,27,6,2,B
5689,14,2,27,5,2,A
4974,13,2,26,4,2,B
4863,14,2,26,7,2,A
3799,15,2,27,2,2,A
7185,15,2,26,4,2,A
4042,16,2,26,6,1,A
8575,13,2,27,5,2,B
9663,12,1,27,6,2,A
1164,14,2,27,4,2,A
5235,13,2,27,5,2,A
2305,15,2,26,4,2,A
1251,15,2,26,5,2,B
5013,14,2,27,6,2,A
13,15,2,26,6,2,B
5102,13,3,26,5,3,B
8021,13,2,26,6,2,B
5386,11,1,27,8,1,B
6721,13,1,27,5,2,A
9570,14,3,26,5,3,B
4970,12,1,27,7,1,A
2139,13,1,27,7,1,A
4774,16,3,26,4,2,A
5223,14,2,26,5,2,A
116,13,2,27,5,2,B
3644,15,2,27,5,1,B
7416,14,3,26,7,2,A
7088,14,1,27,3,2,A
3761,14,2,26,4,2,A
6456,13,2,27,6,2,A
1818,15,2,27,5,2,B
3925,16,2,26,5,2,B
8827,13,1,27,5,1,A
9511,14,2,27,6,2,A
6861,16,2,27,6,1,B
1755,14,2,27,4,2,B
6960,14,3,26,7,2,B
704,14,2,27,5,2,B
3685,14,2,27,5,2,A
5568,14,2,26,3,2,A
8301,14,3,27,7,2,B
2532,14,2,27,5,2,B
6345,14,2,26,6,2,A
7238,12,2,27,8,2,A
